segment,tau_norm,tau_over_base,base_norm
0,5.905664753916759,0.062070673735593225,95.14420254359621
1,3.9769268655049674,0.0417989405469313,95.14420254359621
2,3.6260917554254215,0.0381115365780054,95.14420254359621
3,3.1742991495477297,0.03336303279323013,95.14420254359621
4,3.8529490406162963,0.040495888741627,95.14420254359621
