i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.8649361677242235,1
0,2,0.7535344655986851,2
1,0,0.8649361677242235,1
1,1,1.0,0
1,2,0.868802279519083,1
2,0,0.7535344655986851,2
2,1,0.868802279519083,1
2,2,1.0,0
