merge_scale,split,metric,value
0.0,test,forecast/mse,0.7455922961235046
0.0,test,forecast/rmse,0.8634768648455525
0.0,test,forecast/mae,0.6154478192329407
0.1,test,forecast/mse,0.6239779591560364
0.1,test,forecast/rmse,0.7899227551830852
0.1,test,forecast/mae,0.556786298751831
0.2,test,forecast/mse,0.5409705638885498
0.2,test,forecast/rmse,0.7355070114475795
0.2,test,forecast/mae,0.514922022819519
0.3,test,forecast/mse,0.4897695779800415
0.3,test,forecast/rmse,0.6998353934890986
0.3,test,forecast/mae,0.48930805921554565
0.4,test,forecast/mse,0.4622613489627838
0.4,test,forecast/rmse,0.6798980430643876
0.4,test,forecast/mae,0.47724971175193787
0.5,test,forecast/mse,0.4511704742908478
0.5,test,forecast/rmse,0.6716922467103873
0.5,test,forecast/mae,0.47522231936454773
0.6,test,forecast/mse,0.45126381516456604
0.6,test,forecast/rmse,0.6717617249922521
0.6,test,forecast/mae,0.48014432191848755
0.7,test,forecast/mse,0.4591071307659149
0.7,test,forecast/rmse,0.6775744466594906
0.7,test,forecast/mae,0.489619642496109
0.8,test,forecast/mse,0.4724588394165039
0.8,test,forecast/rmse,0.6873564136723421
0.8,test,forecast/mae,0.5019481182098389
0.9,test,forecast/mse,0.48976874351501465
0.9,test,forecast/rmse,0.6998347973022023
0.9,test,forecast/mae,0.5159400105476379
1.0,test,forecast/mse,0.5099436640739441
1.0,test,forecast/rmse,0.7141033987273441
1.0,test,forecast/mae,0.5308570861816406
1.1,test,forecast/mse,0.5322827100753784
1.1,test,forecast/rmse,0.7295770761717904
1.1,test,forecast/mae,0.5463097095489502
1.2,test,forecast/mse,0.5562595129013062
1.2,test,forecast/rmse,0.7458280719450738
1.2,test,forecast/mae,0.5620160102844238
1.3,test,forecast/mse,0.5814281105995178
1.3,test,forecast/rmse,0.7625143346846128
1.3,test,forecast/mae,0.5777752995491028
1.4,test,forecast/mse,0.6075075268745422
1.4,test,forecast/rmse,0.7794276918833088
1.4,test,forecast/mae,0.5935072302818298
1.5,test,forecast/mse,0.6342744827270508
1.5,test,forecast/rmse,0.7964135123960735
1.5,test,forecast/mae,0.6091628670692444
0.0,val,forecast/mse,0.37449511885643005
0.0,val,forecast/rmse,0.6119600631221208
0.0,val,forecast/mae,0.43531283736228943
0.1,val,forecast/mse,0.3409881293773651
0.1,val,forecast/rmse,0.5839418886990084
0.1,val,forecast/mae,0.41408854722976685
0.2,val,forecast/mse,0.32298585772514343
0.2,val,forecast/rmse,0.5683184474615824
0.2,val,forecast/mae,0.4025045931339264
0.3,val,forecast/mse,0.31765511631965637
0.3,val,forecast/rmse,0.5636090101476877
0.3,val,forecast/mae,0.4002259075641632
0.4,val,forecast/mse,0.3223712146282196
0.4,val,forecast/rmse,0.5677774340604068
0.4,val,forecast/mae,0.4059043526649475
0.5,val,forecast/mse,0.335277795791626
0.5,val,forecast/rmse,0.5790317744231537
0.5,val,forecast/mae,0.41752830147743225
0.6,val,forecast/mse,0.35528063774108887
0.6,val,forecast/rmse,0.5960542238262295
0.6,val,forecast/mae,0.43362724781036377
0.7,val,forecast/mse,0.3815303146839142
0.7,val,forecast/rmse,0.617681402248695
0.7,val,forecast/mae,0.4532422721385956
0.8,val,forecast/mse,0.4129953384399414
0.8,val,forecast/rmse,0.6426471336899756
0.8,val,forecast/mae,0.4753391742706299
0.9,val,forecast/mse,0.44874945282936096
0.9,val,forecast/rmse,0.6698876419440509
0.9,val,forecast/mae,0.4990498125553131
1.0,val,forecast/mse,0.4878953993320465
1.0,val,forecast/rmse,0.6984950961402997
1.0,val,forecast/mae,0.5237259864807129
1.1,val,forecast/mse,0.5295376181602478
1.1,val,forecast/rmse,0.727693354484049
1.1,val,forecast/mae,0.5488453507423401
1.2,val,forecast/mse,0.5728366374969482
1.2,val,forecast/rmse,0.7568597211484756
1.2,val,forecast/mae,0.5739424824714661
1.3,val,forecast/mse,0.6171414256095886
1.3,val,forecast/rmse,0.7855834937227161
1.3,val,forecast/mae,0.5986663103103638
1.4,val,forecast/mse,0.6618943214416504
1.4,val,forecast/rmse,0.8135688793468261
1.4,val,forecast/mae,0.622800886631012
1.5,val,forecast/mse,0.7066254615783691
1.5,val,forecast/rmse,0.8406101721834974
1.5,val,forecast/mae,0.6461803913116455
