merge_scale,metric,value,selected
0.0,forecast/mse,0.37449511885643005,0
0.1,forecast/mse,0.3409881293773651,0
0.2,forecast/mse,0.32298585772514343,0
0.3,forecast/mse,0.31765511631965637,1
0.4,forecast/mse,0.3223712146282196,0
0.5,forecast/mse,0.335277795791626,0
0.6,forecast/mse,0.35528063774108887,0
0.7,forecast/mse,0.3815303146839142,0
0.8,forecast/mse,0.4129953384399414,0
0.9,forecast/mse,0.44874945282936096,0
1.0,forecast/mse,0.4878953993320465,0
1.1,forecast/mse,0.5295376181602478,0
1.2,forecast/mse,0.5728366374969482,0
1.3,forecast/mse,0.6171414256095886,0
1.4,forecast/mse,0.6618943214416504,0
1.5,forecast/mse,0.7066254615783691,0
