merge_scale,metric,value,selected
0.0,forecast/mse,0.05751921236515045,0
0.05,forecast/mse,0.04900011420249939,0
0.1,forecast/mse,0.04205729067325592,0
0.15,forecast/mse,0.036427948623895645,0
0.2,forecast/mse,0.031931307166814804,0
0.25,forecast/mse,0.02841304987668991,0
0.3,forecast/mse,0.02571054734289646,0
0.35,forecast/mse,0.023690160363912582,0
0.4,forecast/mse,0.022271761670708656,0
0.45,forecast/mse,0.021406061947345734,0
0.5,forecast/mse,0.021052706986665726,1
0.55,forecast/mse,0.021195121109485626,0
0.6,forecast/mse,0.02184762805700302,0
0.65,forecast/mse,0.023075319826602936,0
0.7,forecast/mse,0.024972738698124886,0
0.75,forecast/mse,0.027629928663372993,0
0.8,forecast/mse,0.031121788546442986,0
0.85,forecast/mse,0.035490039736032486,0
0.9,forecast/mse,0.040745966136455536,0
0.95,forecast/mse,0.04692811518907547,0
1.0,forecast/mse,0.0540940947830677,0
1.05,forecast/mse,0.06226680427789688,0
1.1,forecast/mse,0.07150256633758545,0
1.15,forecast/mse,0.08186962455511093,0
1.2,forecast/mse,0.09342695027589798,0
