singular_index,singular_value,p,cumulative_energy
0,1.8983204934621636,0.4761310690374698,0.4761310690374698
1,1.4842836066926537,0.2910859413842458,0.7672170104217156
2,1.1142225360839164,0.1640330368666495,0.9312500472883651
3,0.6740180075855313,0.060024762215262595,0.9912748095036277
4,0.25697669203932444,0.008725190496372224,0.9999999999999999
