merge_scale,metric,value,selected
0.0,forecast/mse,0.6671375036239624,0
0.05,forecast/mse,0.5871215462684631,0
0.1,forecast/mse,0.5261867046356201,0
0.15,forecast/mse,0.4993843734264374,1
0.2,forecast/mse,0.5155684351921082,0
0.25,forecast/mse,0.5755327939987183,0
0.3,forecast/mse,0.6771446466445923,0
0.35,forecast/mse,0.8161166906356812,0
0.4,forecast/mse,0.981318473815918,0
0.45,forecast/mse,1.1537339687347412,0
0.5,forecast/mse,1.3148554563522339,0
0.55,forecast/mse,1.4548776149749756,0
0.6,forecast/mse,1.5727497339248657,0
0.65,forecast/mse,1.6719692945480347,0
0.7,forecast/mse,1.757171869277954,0
0.75,forecast/mse,1.8322513103485107,0
0.8,forecast/mse,1.8997397422790527,0
0.85,forecast/mse,1.9611976146697998,0
0.9,forecast/mse,2.0175940990448,0
0.95,forecast/mse,2.069673776626587,0
1.0,forecast/mse,2.1181602478027344,0
1.05,forecast/mse,2.1637632846832275,0
1.1,forecast/mse,2.207200527191162,0
1.15,forecast/mse,2.249129295349121,0
1.2,forecast/mse,2.290127754211426,0
