singular_index,singular_value,p,cumulative_energy
0,2.3005395755959777,0.8008587180068679,0.8008587180068679
1,1.0004045743214276,0.15144252007190168,0.9523012380787697
2,0.5614425303702467,0.047698761921230376,1.0
