parameter,shape,rank,i,j,angle_index,angle_rad
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,6,1.479597490621751
decoder.encoder.layers.1.linear1.weight,256x64,8,0,2,7,1.5626350395425141
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,0,0.6771401696447994
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,1,0.8394626872108206
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,2,0.9736476981278288
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,3,1.1240406933710676
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,4,1.21928109538203
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,5,1.3257541215319901
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,6,1.4910717225014087
decoder.encoder.layers.1.linear1.weight,256x64,8,1,0,7,1.5366856123267172
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,0,0.6620128370442978
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,1,0.9784607787626224
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,2,1.1590162621344275
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,3,1.1623197654118038
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,4,1.3362622001765376
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,5,1.383225875517331
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,6,1.4664085225565118
decoder.encoder.layers.1.linear1.weight,256x64,8,1,2,7,1.525286432256165
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,0,0.9582086830998612
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,1,1.120367129791373
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,2,1.2070820713407286
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,3,1.28907946438893
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,4,1.3215798990350205
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,5,1.428369159520346
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,6,1.479597490621751
decoder.encoder.layers.1.linear1.weight,256x64,8,2,0,7,1.5626350395425141
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,0,0.6620128370442978
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,1,0.9784607787626223
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,2,1.1590162621344273
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,3,1.1623197654118034
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,4,1.3362622001765376
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,5,1.3832258755173312
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,6,1.4664085225565118
decoder.encoder.layers.1.linear1.weight,256x64,8,2,1,7,1.525286432256165
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,0,0.42635811976900956
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,1,0.469817020776875
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,2,0.6337227181482393
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,3,0.860298256537183
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,4,0.9204975859566557
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,5,1.0505119131175378
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,6,1.2318329730610047
decoder.encoder.layers.1.linear2.weight,64x256,8,0,1,7,1.3824703477835916
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,0,0.48706247309374284
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,1,0.7236717278354822
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,2,0.7906503317060514
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,3,0.8544710146597607
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,4,0.9920947095504247
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,5,1.373903161087734
decoder.encoder.layers.1.linear2.weight,64x256,8,0,2,6,1.419680154248414
