i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.495397854267094,1
0,2,0.08628447243146557,2
1,0,0.495397854267094,1
1,1,1.0,0
1,2,0.14680811524825713,1
2,0,0.08628447243146557,2
2,1,0.14680811524825713,1
2,2,1.0,0
