merge_scale,split,metric,value
0.0,test,forecast/mse,1.197865605354309
0.0,test,forecast/rmse,1.094470468013783
0.0,test,forecast/mae,0.6152825355529785
0.05,test,forecast/mse,1.1639378070831299
0.05,test,forecast/rmse,1.078859493670575
0.05,test,forecast/mae,0.6021184921264648
0.1,test,forecast/mse,1.1327837705612183
0.1,test,forecast/rmse,1.0643231513789495
0.1,test,forecast/mae,0.5901173949241638
0.15,test,forecast/mse,1.104479193687439
0.15,test,forecast/rmse,1.050942050584826
0.15,test,forecast/mae,0.5794273018836975
0.2,test,forecast/mse,1.0791226625442505
0.2,test,forecast/rmse,1.0388082896012385
0.2,test,forecast/mae,0.5701647400856018
0.25,test,forecast/mse,1.056828260421753
0.25,test,forecast/rmse,1.0280215272170874
0.25,test,forecast/mae,0.562466561794281
0.3,test,forecast/mse,1.0377312898635864
0.3,test,forecast/rmse,1.0186909687749206
0.3,test,forecast/mae,0.5565834045410156
0.35,test,forecast/mse,1.0219922065734863
0.35,test,forecast/rmse,1.0109363019367177
0.35,test,forecast/mae,0.5528104305267334
0.4,test,forecast/mse,1.0097882747650146
0.4,test,forecast/rmse,1.0048822193496185
0.4,test,forecast/mae,0.5513212084770203
0.45,test,forecast/mse,1.001335859298706
0.45,test,forecast/rmse,1.0006677067332121
0.45,test,forecast/mae,0.552225649356842
0.5,test,forecast/mse,0.9968951344490051
0.5,test,forecast/rmse,0.9984463603263849
0.5,test,forecast/mae,0.5556530952453613
0.55,test,forecast/mse,0.9967706799507141
0.55,test,forecast/rmse,0.9983840343027898
0.55,test,forecast/mae,0.5617774128913879
0.6,test,forecast/mse,1.0013434886932373
0.6,test,forecast/rmse,1.000671518877817
0.6,test,forecast/mae,0.5708281993865967
0.65,test,forecast/mse,1.0110831260681152
0.65,test,forecast/rmse,1.0055262930764741
0.65,test,forecast/mae,0.5830872654914856
0.7,test,forecast/mse,1.0264889001846313
0.7,test,forecast/rmse,1.0131578851218754
0.7,test,forecast/mae,0.5987569093704224
0.75,test,forecast/mse,1.0480653047561646
0.75,test,forecast/rmse,1.0237506067183377
0.75,test,forecast/mae,0.6179111003875732
0.8,test,forecast/mse,1.0762608051300049
0.8,test,forecast/rmse,1.037429903718803
0.8,test,forecast/mae,0.6404401659965515
0.85,test,forecast/mse,1.1113868951797485
0.85,test,forecast/rmse,1.0542233611430494
0.85,test,forecast/mae,0.6660618782043457
0.9,test,forecast/mse,1.1534758806228638
0.9,test,forecast/rmse,1.0739999444240507
0.9,test,forecast/mae,0.6943514347076416
0.95,test,forecast/mse,1.2021722793579102
0.95,test,forecast/rmse,1.0964361720400828
0.95,test,forecast/mae,0.7247287631034851
1.0,test,forecast/mse,1.2567410469055176
1.0,test,forecast/rmse,1.1210446230661462
1.0,test,forecast/mae,0.7564939260482788
1.05,test,forecast/mse,1.316185712814331
1.05,test,forecast/rmse,1.1472513729842868
1.05,test,forecast/mae,0.7890145778656006
1.1,test,forecast/mse,1.3794773817062378
1.1,test,forecast/rmse,1.1745115502651464
1.1,test,forecast/mae,0.821826159954071
1.15,test,forecast/mse,1.4458229541778564
1.15,test,forecast/rmse,1.2024237831055473
1.15,test,forecast/mae,0.8545165061950684
1.2,test,forecast/mse,1.514533519744873
1.2,test,forecast/rmse,1.2306638532698004
1.2,test,forecast/mae,0.8867393732070923
0.0,val,forecast/mse,0.4521878957748413
0.0,val,forecast/rmse,0.6724491770943298
0.0,val,forecast/mae,0.40090277791023254
0.05,val,forecast/mse,0.43147361278533936
0.05,val,forecast/rmse,0.6568665106285594
0.05,val,forecast/mae,0.3864668607711792
0.1,val,forecast/mse,0.4134906232357025
0.1,val,forecast/rmse,0.6430323656206602
0.1,val,forecast/mae,0.3748070299625397
0.15,val,forecast/mse,0.39848339557647705
0.15,val,forecast/rmse,0.6312554123146011
0.15,val,forecast/mae,0.36609601974487305
0.2,val,forecast/mse,0.3868287205696106
0.2,val,forecast/rmse,0.6219555615714121
0.2,val,forecast/mae,0.3604952096939087
0.25,val,forecast/mse,0.37897488474845886
0.25,val,forecast/rmse,0.6156093605107535
0.25,val,forecast/mae,0.3581838309764862
0.3,val,forecast/mse,0.37541118264198303
0.3,val,forecast/rmse,0.6127080729368457
0.3,val,forecast/mae,0.3592166006565094
0.35,val,forecast/mse,0.37655264139175415
0.35,val,forecast/rmse,0.6136388525767857
0.35,val,forecast/mae,0.36360758543014526
0.4,val,forecast/mse,0.3825909197330475
0.4,val,forecast/rmse,0.6185393437228124
0.4,val,forecast/mae,0.3712434470653534
0.45,val,forecast/mse,0.3935907781124115
0.45,val,forecast/rmse,0.6273681360353038
0.45,val,forecast/mae,0.3819335401058197
0.5,val,forecast/mse,0.4095437228679657
0.5,val,forecast/rmse,0.639956031980296
0.5,val,forecast/mae,0.3955414891242981
0.55,val,forecast/mse,0.430412620306015
0.55,val,forecast/rmse,0.6560583970242397
0.55,val,forecast/mae,0.41185569763183594
0.6,val,forecast/mse,0.4561164677143097
0.6,val,forecast/rmse,0.6753639520394242
0.6,val,forecast/mae,0.4305605888366699
0.65,val,forecast/mse,0.48651123046875
0.65,val,forecast/rmse,0.6975035702193574
0.65,val,forecast/mae,0.4513031244277954
0.7,val,forecast/mse,0.5213862061500549
0.7,val,forecast/rmse,0.7220707764132647
0.7,val,forecast/mae,0.47375982999801636
0.75,val,forecast/mse,0.5605003833770752
0.75,val,forecast/rmse,0.7486657354100528
0.75,val,forecast/mae,0.4976555109024048
0.8,val,forecast/mse,0.6036266684532166
0.8,val,forecast/rmse,0.7769341467931606
0.8,val,forecast/mae,0.5227434039115906
0.85,val,forecast/mse,0.6506031155586243
0.85,val,forecast/rmse,0.8065997244969926
0.85,val,forecast/mae,0.5489286184310913
0.9,val,forecast/mse,0.7013352513313293
0.9,val,forecast/rmse,0.8374576116624228
0.9,val,forecast/mae,0.5762149691581726
0.95,val,forecast/mse,0.7558199167251587
0.95,val,forecast/rmse,0.8693790408821452
0.95,val,forecast/mae,0.6045510172843933
1.0,val,forecast/mse,0.8141012787818909
1.0,val,forecast/rmse,0.902275611319452
1.0,val,forecast/mae,0.6338147521018982
1.05,val,forecast/mse,0.8760679960250854
1.05,val,forecast/rmse,0.9359850404921467
1.05,val,forecast/mae,0.6637256741523743
1.1,val,forecast/mse,0.9412286877632141
1.1,val,forecast/rmse,0.9701694118880548
1.1,val,forecast/mae,0.6938714981079102
1.15,val,forecast/mse,1.008935809135437
1.15,val,forecast/rmse,1.0044579678291357
1.15,val,forecast/mae,0.7239749431610107
1.2,val,forecast/mse,1.0787973403930664
1.2,val,forecast/rmse,1.038651693491647
1.2,val,forecast/mae,0.7539435625076294
