merge_scale,metric,value,selected
0.0,forecast/mse,0.49584436416625977,0
0.05,forecast/mse,0.4196486175060272,0
0.1,forecast/mse,0.35306087136268616,0
0.15,forecast/mse,0.30156949162483215,0
0.2,forecast/mse,0.2682296335697174,0
0.25,forecast/mse,0.2529844343662262,1
0.3,forecast/mse,0.2538119852542877,0
0.35,forecast/mse,0.2683383822441101,0
0.4,forecast/mse,0.29493626952171326,0
0.45,forecast/mse,0.3332361876964569,0
0.5,forecast/mse,0.3837894797325134,0
0.55,forecast/mse,0.44774553179740906,0
0.6,forecast/mse,0.5266764163970947,0
0.65,forecast/mse,0.6224626302719116,0
0.7,forecast/mse,0.737225353717804,0
0.75,forecast/mse,0.873317301273346,0
0.8,forecast/mse,1.033182978630066,0
0.85,forecast/mse,1.2187389135360718,0
0.9,forecast/mse,1.4313863515853882,0
0.95,forecast/mse,1.6716334819793701,0
1.0,forecast/mse,1.9390077590942383,0
1.05,forecast/mse,2.2318015098571777,0
1.1,forecast/mse,2.547654151916504,0
1.15,forecast/mse,2.884122848510742,0
1.2,forecast/mse,3.2389442920684814,0
