merge_scale,metric,value,selected
0.0,forecast/mse,0.36962035298347473,0
0.05,forecast/mse,0.3440884053707123,0
0.1,forecast/mse,0.320726603269577,0
0.15,forecast/mse,0.300586462020874,0
0.2,forecast/mse,0.28457534313201904,0
0.25,forecast/mse,0.2732594609260559,0
0.3,forecast/mse,0.2667458653450012,0
0.35,forecast/mse,0.2646574378013611,1
0.4,forecast/mse,0.2663387954235077,0
0.45,forecast/mse,0.2711566388607025,0
0.5,forecast/mse,0.27855685353279114,0
0.55,forecast/mse,0.2881969213485718,0
0.6,forecast/mse,0.29999226331710815,0
0.65,forecast/mse,0.31411033868789673,0
0.7,forecast/mse,0.33102503418922424,0
0.75,forecast/mse,0.35143613815307617,0
0.8,forecast/mse,0.37628471851348877,0
0.85,forecast/mse,0.40667209029197693,0
0.9,forecast/mse,0.44376489520072937,0
0.95,forecast/mse,0.48872846364974976,0
1.0,forecast/mse,0.5427733063697815,0
1.05,forecast/mse,0.6071836352348328,0
1.1,forecast/mse,0.6834591031074524,0
1.15,forecast/mse,0.7734974026679993,0
1.2,forecast/mse,0.8796628713607788,0
