merge_scale,metric,value,selected
0.0,forecast/mse,0.35686686635017395,0
0.1,forecast/mse,0.33068928122520447,0
0.2,forecast/mse,0.32730239629745483,1
0.3,forecast/mse,0.34062138199806213,0
0.4,forecast/mse,0.36649829149246216,0
0.5,forecast/mse,0.4022473096847534,0
0.6,forecast/mse,0.4461211860179901,0
0.7,forecast/mse,0.4970014691352844,0
0.8,forecast/mse,0.5540515780448914,0
0.9,forecast/mse,0.6166941523551941,0
1.0,forecast/mse,0.6846338510513306,0
