merge_scale,metric,value,selected
0.0,forecast/mse,0.4521878957748413,0
0.05,forecast/mse,0.43147361278533936,0
0.1,forecast/mse,0.4134906232357025,0
0.15,forecast/mse,0.39848339557647705,0
0.2,forecast/mse,0.3868287205696106,0
0.25,forecast/mse,0.37897488474845886,0
0.3,forecast/mse,0.37541118264198303,1
0.35,forecast/mse,0.37655264139175415,0
0.4,forecast/mse,0.3825909197330475,0
0.45,forecast/mse,0.3935907781124115,0
0.5,forecast/mse,0.4095437228679657,0
0.55,forecast/mse,0.430412620306015,0
0.6,forecast/mse,0.4561164677143097,0
0.65,forecast/mse,0.48651123046875,0
0.7,forecast/mse,0.5213862061500549,0
0.75,forecast/mse,0.5605003833770752,0
0.8,forecast/mse,0.6036266684532166,0
0.85,forecast/mse,0.6506031155586243,0
0.9,forecast/mse,0.7013352513313293,0
0.95,forecast/mse,0.7558199167251587,0
1.0,forecast/mse,0.8141012787818909,0
1.05,forecast/mse,0.8760679960250854,0
1.1,forecast/mse,0.9412286877632141,0
1.15,forecast/mse,1.008935809135437,0
1.2,forecast/mse,1.0787973403930664,0
