merge_scale,split,metric,value
0.0,test,forecast/mse,0.7324618101119995
0.0,test,forecast/rmse,0.8558398273695841
0.0,test,forecast/mae,0.6882859468460083
0.1,test,forecast/mse,0.6028372645378113
0.1,test,forecast/rmse,0.7764259556054339
0.1,test,forecast/mae,0.6263236403465271
0.2,test,forecast/mse,0.48536962270736694
0.2,test,forecast/rmse,0.6966847369559397
0.2,test,forecast/mae,0.5668551921844482
0.3,test,forecast/mse,0.3860244154930115
0.3,test,forecast/rmse,0.6213086314328906
0.3,test,forecast/mae,0.5124268531799316
0.4,test,forecast/mse,0.30956077575683594
0.4,test,forecast/rmse,0.5563818614556336
0.4,test,forecast/mae,0.4647364020347595
0.5,test,forecast/mse,0.25861021876335144
0.5,test,forecast/rmse,0.5085373327134906
0.5,test,forecast/mae,0.42862364649772644
0.6,test,forecast/mse,0.23352967202663422
0.6,test,forecast/rmse,0.48324907866092637
0.6,test,forecast/mae,0.40862178802490234
0.7,test,forecast/mse,0.2326469123363495
0.7,test,forecast/rmse,0.4823348549880565
0.7,test,forecast/mae,0.4061445891857147
0.8,test,forecast/mse,0.25260448455810547
0.8,test,forecast/rmse,0.502597736324096
0.8,test,forecast/mae,0.41619423031806946
0.9,test,forecast/mse,0.28954485058784485
0.9,test,forecast/rmse,0.5380937191492249
0.9,test,forecast/mae,0.4352756142616272
1.0,test,forecast/mse,0.33975306153297424
1.0,test,forecast/rmse,0.5828834030344098
1.0,test,forecast/mae,0.46029072999954224
0.0,val,forecast/mse,0.5413349270820618
0.0,val,forecast/rmse,0.7357546650086982
0.0,val,forecast/mae,0.5524917840957642
0.1,val,forecast/mse,0.42772945761680603
0.1,val,forecast/rmse,0.6540102886169346
0.1,val,forecast/mae,0.49098169803619385
0.2,val,forecast/mse,0.3276054859161377
0.2,val,forecast/rmse,0.5723683131656903
0.2,val,forecast/mae,0.43038684129714966
0.3,val,forecast/mse,0.24572138488292694
0.3,val,forecast/rmse,0.49570291998628263
0.3,val,forecast/mae,0.37302401661872864
0.4,val,forecast/mse,0.18455681204795837
0.4,val,forecast/rmse,0.4296007589005848
0.4,val,forecast/mae,0.3236660957336426
0.5,val,forecast/mse,0.1443275660276413
0.5,val,forecast/rmse,0.37990468018654533
0.5,val,forecast/mae,0.29158782958984375
0.6,val,forecast/mse,0.1225716695189476
0.6,val,forecast/rmse,0.3501023700561703
0.6,val,forecast/mae,0.27808454632759094
0.7,val,forecast/mse,0.11593976616859436
0.7,val,forecast/rmse,0.34049928952729747
0.7,val,forecast/mae,0.27777403593063354
0.8,val,forecast/mse,0.12150689214468002
0.8,val,forecast/rmse,0.3485783873746048
0.8,val,forecast/mae,0.2874031960964203
0.9,val,forecast/mse,0.13737858831882477
0.9,val,forecast/rmse,0.3706461767222546
0.9,val,forecast/mae,0.30626994371414185
1.0,val,forecast/mse,0.16282157599925995
1.0,val,forecast/rmse,0.4035115562152588
1.0,val,forecast/mae,0.3340558409690857
