step,lambda_star,one_over_t,weight,one_over_n,max_dev_from_uniform,fisher_batches,fisher_seed,seed
0,1.0,1.0,0.4068046188793629,0.5,0.18639076224127415,256,0,42
1,0.5931953811206371,0.5,0.5931953811206371,0.5,0.18639076224127415,256,0,42
