i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.3261347972179348,1
0,2,0.21858135397717354,2
1,0,0.3261347972179348,1
1,1,1.0,0
1,2,0.38576132526677304,1
2,0,0.21858135397717354,2
2,1,0.38576132526677304,1
2,2,1.0,0
