step,lambda_star,one_over_t,weight,one_over_n,max_dev_from_uniform,fisher_batches,fisher_seed,seed
0,1.0,1.0,0.6367311993355277,0.3333333333333333,0.9665584350503569,256,0,7
1,0.7554128472970575,0.5,1.9665584350503567,0.3333333333333333,0.9665584350503569,256,0,7
2,0.13223678853803858,0.3333333333333333,0.39671036561411577,0.3333333333333333,0.9665584350503569,256,0,7
