i,j,cosine,temporal_distance
0,0,1.0,0
0,1,0.15286468172504383,1
0,2,0.12704521027420446,2
1,0,0.15286468172504383,1
1,1,1.0,0
1,2,0.2433338405558748,1
2,0,0.12704521027420446,2
2,1,0.2433338405558748,1
2,2,1.0,0
