model,column,block,metric,value,ratio_to_base,n_windows,eval_seed
base,val_base,val,forecast/mae,0.39357972145080566,1.0,926,8
ft_0,val_base,val,forecast/mae,0.4178006052970886,1.0615399689724878,926,8
ft_1,val_base,val,forecast/mae,0.38315626978874207,0.9735162888381523,926,8
ft_2,val_base,val,forecast/mae,0.4467464089393616,1.135084925850788,926,8
merged,val_base,val,forecast/mae,0.576983630657196,1.465989224572675,926,8
base,val_base,val,forecast/mse,0.3212055563926697,1.0,926,8
ft_0,val_base,val,forecast/mse,0.3473082482814789,1.0812647582500068,926,8
ft_1,val_base,val,forecast/mse,0.310034841299057,0.9652225346937753,926,8
ft_2,val_base,val,forecast/mse,0.36263447999954224,1.1289794736807923,926,8
merged,val_base,val,forecast/mse,0.5833297371864319,1.816063656362528,926,8
base,val_base,val,forecast/rmse,0.5667499946119715,1.0,926,8
ft_0,val_base,val,forecast/rmse,0.5893286419999276,1.0398388135908403,926,8
ft_1,val_base,val,forecast/rmse,0.5568077238141161,0.9824573958670041,926,8
ft_2,val_base,val,forecast/rmse,0.6021913981447612,1.0625344576439826,926,8
merged,val_base,val,forecast/rmse,0.7637602615915755,1.3476140606132483,926,8
base,val_0,val,forecast/mae,0.5486746430397034,1.0,229,8
ft_0,val_0,val,forecast/mae,0.5080344080924988,0.9259301747169246,229,8
ft_1,val_0,val,forecast/mae,0.4444388449192047,0.8100225708572505,229,8
ft_2,val_0,val,forecast/mae,0.5161204934120178,0.9406676615355635,229,8
merged,val_0,val,forecast/mae,0.5659447908401489,1.0314761179863672,229,8
base,val_0,val,forecast/mse,0.5385251045227051,1.0,229,8
ft_0,val_0,val,forecast/mse,0.4749000668525696,0.8818531631380001,229,8
ft_1,val_0,val,forecast/mse,0.3587700426578522,0.6662085753194925,229,8
ft_2,val_0,val,forecast/mse,0.4520407021045685,0.8394050682283647,229,8
merged,val_0,val,forecast/mse,0.5337346196174622,0.9911044353085661,229,8
base,val_0,val,forecast/rmse,0.7338426973968638,1.0,229,8
ft_0,val_0,val,forecast/rmse,0.6891299346658579,0.939070371770934,229,8
ft_1,val_0,val,forecast/rmse,0.598974158589377,0.8162160102077712,229,8
ft_2,val_0,val,forecast/rmse,0.6723397222420884,0.9161905196127959,229,8
merged,val_0,val,forecast/rmse,0.7305714336171804,0.995542282029531,229,8
base,val_1,val,forecast/mae,0.3912779688835144,1.0,229,8
ft_0,val_1,val,forecast/mae,0.3751901686191559,0.9588839609082414,229,8
ft_1,val_1,val,forecast/mae,0.34146204590797424,0.8726840585538548,229,8
ft_2,val_1,val,forecast/mae,0.343160480260849,0.877024794521487,229,8
merged,val_1,val,forecast/mae,0.3764784634113312,0.9621764917804786,229,8
base,val_1,val,forecast/mse,0.32799869775772095,1.0,229,8
ft_0,val_1,val,forecast/mse,0.2482602745294571,0.7568940859418798,229,8
ft_1,val_1,val,forecast/mse,0.2339237779378891,0.7131850813343135,229,8
ft_2,val_1,val,forecast/mse,0.23098449409008026,0.7042238145125166,229,8
merged,val_1,val,forecast/mse,0.24186116456985474,0.7373845268998829,229,8
base,val_1,val,forecast/rmse,0.5727117056231005,1.0,229,8
ft_0,val_1,val,forecast/rmse,0.49825723730765525,0.8699966011093836,229,8
ft_1,val_1,val,forecast/rmse,0.48365667362075043,0.8445028604654419,229,8
ft_2,val_1,val,forecast/rmse,0.4806084623579575,0.839180442165162,229,8
merged,val_1,val,forecast/rmse,0.49179382323271886,0.8587109681958668,229,8
base,val_2,val,forecast/mae,0.5641385912895203,1.0,229,8
ft_0,val_2,val,forecast/mae,0.7754284739494324,1.3745354172224613,229,8
ft_1,val_2,val,forecast/mae,0.575248658657074,1.0196938616487095,229,8
ft_2,val_2,val,forecast/mae,0.38758331537246704,0.6870356351380263,229,8
merged,val_2,val,forecast/mae,0.5836420059204102,1.0345720270373784,229,8
base,val_2,val,forecast/mse,0.5060707926750183,1.0,229,8
ft_0,val_2,val,forecast/mse,0.8360127210617065,1.6519679324757355,229,8
ft_1,val_2,val,forecast/mse,0.49700045585632324,0.9820769407166327,229,8
ft_2,val_2,val,forecast/mse,0.26442205905914307,0.5225001380961853,229,8
merged,val_2,val,forecast/mse,0.5703257322311401,1.1269682828690415,229,8
base,val_2,val,forecast/rmse,0.7113865283198848,1.0,229,8
ft_0,val_2,val,forecast/rmse,0.9143373125174902,1.285289046275481,229,8
ft_1,val_2,val,forecast/rmse,0.7049825925909967,0.9909979519235308,229,8
ft_2,val_2,val,forecast/rmse,0.514219854788925,0.7228417102631706,229,8
merged,val_2,val,forecast/rmse,0.7551991341567733,1.061587623735809,229,8
base,test,test,forecast/mae,0.6135566234588623,1.0,3365,8
ft_0,test,test,forecast/mae,0.6171503067016602,1.0058571338086757,3365,8
ft_1,test,test,forecast/mae,0.49790334701538086,0.8115034993974998,3365,8
ft_2,test,test,forecast/mae,0.46043094992637634,0.7504294344191809,3365,8
merged,test,test,forecast/mae,0.5366569757461548,0.8746657687774705,3365,8
standard,test,test,forecast/mae,0.45731475949287415,0.7453505381700702,3365,8
base,test,test,forecast/mse,0.749782919883728,1.0,3365,8
ft_0,test,test,forecast/mse,0.6821781992912292,0.9098342749619016,3365,8
ft_1,test,test,forecast/mse,0.48042619228363037,0.6407537162331359,3365,8
ft_2,test,test,forecast/mse,0.4215255379676819,0.562196772944694,3365,8
merged,test,test,forecast/mse,0.5237247347831726,0.6985018208528794,3365,8
standard,test,test,forecast/mse,0.42706435918807983,0.5695840060671247,3365,8
base,test,test,forecast/rmse,0.8659000634505856,1.0,3365,8
ft_0,test,test,forecast/rmse,0.825940796480734,0.9538523339395368,3365,8
ft_1,test,test,forecast/rmse,0.6931278325703206,0.8004709340339198,3365,8
ft_2,test,test,forecast/rmse,0.6492499811071863,0.7497978213789993,3365,8
merged,test,test,forecast/rmse,0.7236882856473308,0.8357642136708651,3365,8
