step,lambda_star,one_over_t,weight,one_over_n,max_dev_from_uniform,fisher_batches,fisher_seed,seed
0,1.0,1.0,0.21820689117667166,0.2,0.2716671108950647,256,0,123
1,0.41051334732302525,0.5,0.15195736985578986,0.2,0.2716671108950647,256,0,123
2,0.3802428341503799,0.3333333333333333,0.22710880240199882,0.2,0.2716671108950647,256,0,123
3,0.29865134481191546,0.25,0.25433342217901295,0.2,0.2716671108950647,256,0,123
4,0.1483935143865267,0.2,0.1483935143865267,0.2,0.2716671108950647,256,0,123
